case_id,source_kind,prompt,reference_answer,reference_source,answer_hash,source_row_id,question_variant_rank,token_count_reference,source_dataset,source_revision,adapter_raw_answer,adapter_answer,adapter_token_f1,adapter_reference_marker_recall,adapter_protocol_marker_count,adapter_repeated_ngram_ratio,adapter_generated_tokens,adapter_latency_seconds,adapter_hit_max_new_tokens,adapter_error,reviewer_substance_correct,reviewer_citation_correct,reviewer_complete,reviewer_current,reviewer_grounded,reviewer_abstained_appropriately,reviewer_notes
qa-test-00120,qa_test,Apa redaksi asli dari Pasal 56 dalam Peraturan Pemerintah No 1 Tahun 2014?,"Frasa hukum penting dalam Pasal 56 dalam Peraturan Pemerintah No 1 Tahun 2014 tentang Pemilihan Gubernur , Bupa Ti, Dan Walikota:
(1) Warga negara Indonesia yang pada hari pemungutan suara sudah berumur 17 (tujuh belas) tahun atau sudah/pernah kawin, mempunyai hak memilih. (2) Warga negara Indonesia sebagaimana dimaksud pada ayat (1) didaftar 1 (satu) kali oleh penyelenggara. (3) Jika Pemilih mempunyai lebih dari 1 (satu) tempat tinggal, Pemilih tersebut harus memilih salah satu tempat tinggalnya yang dicantumkan dalam daftar pemilih berdasarkan Kartu Tanda Penduduk Elektronik dan/atau surat keterangan domisili dari Kepala Desa atau sebutan lain/ Lurah.",peraturan pemerintah|1|2014,94f382bad22731c9ffbf6f85d18b0874c88f776aaebe05a7f5f04d9d56228475,train-00001-of-00021.parquet:211238,1,193,Azzindani/Indonesian_Regulation_QA,54e65e937f1a8cc87cd0fc55eb944c0a6383efe1,"Frasa hukum penting dalam Pasal 56 dalam Peraturan Pemerintah No 1 Tahun 2014 tentang Peraturan Pelaksanaan Undang-Undang Nomor 15 Tahun 1997:
Cukup jelas.<|im_end|>","Frasa hukum penting dalam Pasal 56 dalam Peraturan Pemerintah No 1 Tahun 2014 tentang Peraturan Pelaksanaan Undang-Undang Nomor 15 Tahun 1997:
Cukup jelas.",0.247934,1.0,0,0.0,45,1.6922,False,,,,,,,,
qa-test-00121,qa_test,Tulis isi hukum dari Pasal 8 dalam Keputusan Menteri Perhubungan No nan Tahun 1999!,"Isi hukum dari Pasal 8 dalam Keputusan Menteri Perhubungan No nan Tahun 1999 tentang Penyelenggaraan Pelabuhan Penyeberangan:
,",answer:96eb8f35bdffa0ca468b1a79ea33e0f29ae719fe05a843a01915e04dd48fc2f6,96eb8f35bdffa0ca468b1a79ea33e0f29ae719fe05a843a01915e04dd48fc2f6,train-00008-of-00021.parquet:7488843,1,67,Azzindani/Indonesian_Regulation_QA,54e65e937f1a8cc87cd0fc55eb944c0a6383efe1,"Isi hukum dari Pasal 8 dalam Keputusan Menteri Perhubungan No nan Tahun 1999 tentang Penyelenggaraan Jasa Telekomunikasi:
(1) Penyelenggara jasa telekomunikasi wajib menyediakan jaringan telekomunikasi yang memenuhi standar teknis yang ditetapkan oleh Menteri. (2) Standar teknis sebagaimana dimaksud dalam ayat (1) meliputi : a. standar teknis jaringan telekomunikasi; b. standar teknis peralatan telekomunikasi; c. standar teknis pelayanan telekomunikasi. (3) Standar teknis sebagaimana dimaksud dalam ayat (2) ditetapkan oleh Menteri.<|im_end|>","Isi hukum dari Pasal 8 dalam Keputusan Menteri Perhubungan No nan Tahun 1999 tentang Penyelenggaraan Jasa Telekomunikasi:
(1) Penyelenggara jasa telekomunikasi wajib menyediakan jaringan telekomunikasi yang memenuhi standar teknis yang ditetapkan oleh Menteri. (2) Standar teknis sebagaimana dimaksud dalam ayat (1) meliputi : a. standar teknis jaringan telekomunikasi; b. standar teknis peralatan telekomunikasi; c. standar teknis pelayanan telekomunikasi. (3) Standar teknis sebagaimana dimaksud dalam ayat (2) ditetapkan oleh Menteri.",0.352941,1.0,0,0.015873,110,4.0602,False,,,,,,,,
qa-test-00122,qa_test,Tulis isi hukum dari Pasal 9 dalam Peraturan Bank Indonesia No nan Tahun 1992!,"Isi hukum dari Pasal 9 dalam Peraturan Bank Indonesia No nan Tahun 1992 tentang Fasilitas Pembiayaan Jangka Pendek Bagi Bank Syariah:
Cukup jelas",answer:999fe52ad0a42c5945260f7a1e8a0968827edb4ecae47f8ddc3dea67c77a20b5,999fe52ad0a42c5945260f7a1e8a0968827edb4ecae47f8ddc3dea67c77a20b5,train-00012-of-00021.parquet:11343968,1,71,Azzindani/Indonesian_Regulation_QA,54e65e937f1a8cc87cd0fc55eb944c0a6383efe1,"Isi hukum dari Pasal 9 dalam Peraturan Bank Indonesia No nan Tahun 1992 tentang Penilaian Kemampuan Dan Kepatutan (Fit And Proper Test ):
ayat (1) huruf b, huruf c, dan huruf d, dan<|im_end|>","Isi hukum dari Pasal 9 dalam Peraturan Bank Indonesia No nan Tahun 1992 tentang Penilaian Kemampuan Dan Kepatutan (Fit And Proper Test ):
ayat (1) huruf b, huruf c, dan huruf d, dan",0.509091,1.0,0,0.0,50,1.8727,False,,,,,,,,
qa-test-00123,qa_test,Apa saja elemen/komponen yang dibahas dalam Pasal 49 dari Keputusan Komisi Pemilihan Umum No 701 Tahun 2003?,"Isi resmi sebagaimana tercatat dalam Pasal 49 dalam Keputusan Komisi Pemilihan Umum No 701 Tahun 2003 tentang Kampanye Pemilihan Umum:
ayat (2). (2) Pembatalan sebagai calon Anggota DPR, DPD, DPRD Provinsi, dan DPRD Kabupaten/Kota sebagaimana dimaksud pada ayat (1) ditetapkan dengan Keputusan KPU, KPU Provinsi, dan KPU Kabupaten/Kota. (3) Calon yang dibatalkan sebagaimana dimaksud pada ayat (2), namanya dicoret dari daftar calon Anggota DPR, DPD, DPRD Provinsi, dan DPRD Kabupaten/Kota daerah pemilihan yang bersangkutan.",answer:9bb4c520a21e9d1567025fd390233a5c2c4ded276c7138397e3cf0957d02aa93,9bb4c520a21e9d1567025fd390233a5c2c4ded276c7138397e3cf0957d02aa93,train-00010-of-00021.parquet:9714710,1,163,Azzindani/Indonesian_Regulation_QA,54e65e937f1a8cc87cd0fc55eb944c0a6383efe1,"Isi resmi sebagaimana tercatat dalam Pasal 49 dalam Keputusan Komisi Pemilihan Umum No 701 Tahun 2003 tentang Tata Cara Pelaksanaan Pendaftaran Pemilih:
(1) Pemilih yang telah terdaftar dalam daftar pemilih tetap dapat menggunakan hak pilihnya, apabila: a. pindah tempat tinggal; b. pindah tempat tinggal sementara; c. pindah tempat tinggal sementara untuk masa kampanye; d. pindah tempat tinggal sementara untuk masa kampanye dan tidak kembali ke tempat tinggalnya; e. pindah tempat tinggal sementara untuk masa kampanye dan tidak kembali ke tempat tinggalnya; f. pindah tempat tinggal sementara untuk masa kampanye dan tidak kembali ke tempat tinggalnya; g. pindah tempat tinggal sementara untuk masa kampanye dan tidak kembali ke tempat tinggalnya; h. pindah tempat tinggal sementara untuk masa kampanye dan tidak kembali ke tempat tinggalnya; i. pindah tempat tinggal sementara untuk masa kampanye dan tidak kembali ke tempat tinggalnya; j. pindah tempat tinggal sementara untuk masa kampanye dan tidak kembali ke tempat tinggalnya; k. pindah tempat tinggal sementara untuk masa kampanye dan tidak kembali ke tempat tinggalnya; l. pindah tempat tinggal sementara untuk masa kampanye dan tidak kembali ke tempat tinggalnya; m. pindah tempat tinggal sementara untuk masa kampanye dan tidak kembali ke tempat tinggalnya; n. pindah tempat tinggal sementara untuk","Isi resmi sebagaimana tercatat dalam Pasal 49 dalam Keputusan Komisi Pemilihan Umum No 701 Tahun 2003 tentang Tata Cara Pelaksanaan Pendaftaran Pemilih:
(1) Pemilih yang telah terdaftar dalam daftar pemilih tetap dapat menggunakan hak pilihnya, apabila: a. pindah tempat tinggal; b. pindah tempat tinggal sementara; c. pindah tempat tinggal sementara untuk masa kampanye; d. pindah tempat tinggal sementara untuk masa kampanye dan tidak kembali ke tempat tinggalnya; e. pindah tempat tinggal sementara untuk masa kampanye dan tidak kembali ke tempat tinggalnya; f. pindah tempat tinggal sementara untuk masa kampanye dan tidak kembali ke tempat tinggalnya; g. pindah tempat tinggal sementara untuk masa kampanye dan tidak kembali ke tempat tinggalnya; h. pindah tempat tinggal sementara untuk masa kampanye dan tidak kembali ke tempat tinggalnya; i. pindah tempat tinggal sementara untuk masa kampanye dan tidak kembali ke tempat tinggalnya; j. pindah tempat tinggal sementara untuk masa kampanye dan tidak kembali ke tempat tinggalnya; k. pindah tempat tinggal sementara untuk masa kampanye dan tidak kembali ke tempat tinggalnya; l. pindah tempat tinggal sementara untuk masa kampanye dan tidak kembali ke tempat tinggalnya; m. pindah tempat tinggal sementara untuk masa kampanye dan tidak kembali ke tempat tinggalnya; n. pindah tempat tinggal sementara untuk",0.173913,1.0,0,0.381443,256,9.3382,True,,,,,,,,
qa-test-00124,qa_test,Apa saja hal yang dijelaskan dalam Pasal 108 dari Peraturan Presiden Republik Indonesia No 31 Tahun 2015?,"Berikut adalah isi hukum dari Pasal 108 dalam Peraturan Presiden Republik Indonesia No 31 Tahun 2015 tentang Rencana Tata Ruang Kawasan Perbatasan Negara:
Peran Masyarakat dalam penataan ruang Kawasan Perbatasan Negara dilaksanakan dilakukan pada tahap: a. perencanaan tata ruang; b. pemanfaatan ruang; dan c. pengendalian pemanfaatan ruang.",peraturan presiden|31|2015,9c14dc21527fd41d5da8500a1301970b1101f2b0d95c9e29ad26f64f120f886f,train-00003-of-00021.parquet:2949861,1,112,Azzindani/Indonesian_Regulation_QA,54e65e937f1a8cc87cd0fc55eb944c0a6383efe1,"Berikut adalah isi hukum dari Pasal 108 dalam Peraturan Presiden Republik Indonesia No 31 Tahun 2015 tentang Kementerian Negara, Perlu:
(1) Direktorat Jenderal Perikanan Tangkap berada di bawah dan bertanggung jawab kepada Menteri. (2) Direktorat Jenderal Perikanan Tangkap dipimpin oleh Direktur Jenderal.<|im_end|>","Berikut adalah isi hukum dari Pasal 108 dalam Peraturan Presiden Republik Indonesia No 31 Tahun 2015 tentang Kementerian Negara, Perlu:
(1) Direktorat Jenderal Perikanan Tangkap berada di bawah dan bertanggung jawab kepada Menteri. (2) Direktorat Jenderal Perikanan Tangkap dipimpin oleh Direktur Jenderal.",0.426966,1.0,0,0.0,66,2.459,False,,,,,,,,
qa-test-00125,qa_test,Jelaskan narasi hukum dalam Pasal 15 menurut Undang -Undang Republik Indonesia No 1 Tahun 1995!,"Narasi hukum dalam Pasal 15 dalam Undang -Undang Republik Indonesia No 1 Tahun 1995 tentang Perseroan Terbatas:
(1) Perubahan tertentu Anggaran Dasar harus mendapat persetujuan Menteri dan didaftarkan dalam Daftar Perusahaan serta diumumkan sesuai dengan ketentuan dalam Undang -undang ini. (2) Perubahan tertentu sebagaimana dimaksud dalam aya t (1) meliputi: a.nama perseroan; b.maksud dan tujuan perseroan; c.kegiatan usaha perseroan; d.jangka waktu berdirinya perseroan, apabila Anggaran Dasar menetapkan jangka waktu tertentu; e.besarnya modal dasar; f.pengurangan modal ditempatkan dan disetor; atau g.status Perseroan Tertutup menjadi Perseroan Terbuka atau sebaliknya. (3) Perubahan Anggaran Dasar selain sebagaimana dimaksud dalam ayat (2) cukup dilaporkan kepada Menteri dalam waktu paling lambat 14 (e mpat belas) hari terhitung sejak keputusan RUPS, dan didaftarkan dalam Daftar Perusahaan sesuai dengan ketentuan sebagaimana dimaksud dalam",answer:9d4834c51724c1dd49649abd10c8d9956e1285e94da62ffe8d91710af45266e4,9d4834c51724c1dd49649abd10c8d9956e1285e94da62ffe8d91710af45266e4,train-00009-of-00021.parquet:8951419,1,245,Azzindani/Indonesian_Regulation_QA,54e65e937f1a8cc87cd0fc55eb944c0a6383efe1,"Narasi hukum dalam Pasal 15 dalam Undang -Undang Republik Indonesia No 1 Tahun 1995 tentang Perseroan Terbatas:
(1) Perseroan dapat melakukan penggabungan dengan Perseroan lain. (2) Penggabungan sebagaimana dimaksud dalam ayat (1) dilakukan dengan cara: a. menyatukan seluruh kekayaan, hak dan kewajiban Perseroan yang tergabung ke dalam Perseroan yang menggabungkan; atau b. menyatukan seluruh kekayaan, hak dan kewajiban Perseroan yang tergabung ke dalam Perseroan lain yang menggabungkan. (3) Penggabungan sebagaimana dimaksud dalam ayat (2) huruf a dilakukan dengan cara: a. membuat akta penggabungan yang ditandatangani oleh Direksi Perseroan yang menggabungkan dan Direksi Perseroan yang tergabung; b. membuat akta penggabungan yang ditandatangani oleh Direksi Perseroan yang menggabungkan dan Direksi Perseroan yang tergabung, yang menyatakan bahwa seluruh kekayaan, hak dan kewajiban Perseroan yang tergabung dialihkan kepada Perseroan yang menggabungkan; c. membuat akta penggabungan yang ditandatangani oleh Direksi Perseroan yang menggabungkan dan Direksi Perseroan yang tergabung, yang menyatakan","Narasi hukum dalam Pasal 15 dalam Undang -Undang Republik Indonesia No 1 Tahun 1995 tentang Perseroan Terbatas:
(1) Perseroan dapat melakukan penggabungan dengan Perseroan lain. (2) Penggabungan sebagaimana dimaksud dalam ayat (1) dilakukan dengan cara: a. menyatukan seluruh kekayaan, hak dan kewajiban Perseroan yang tergabung ke dalam Perseroan yang menggabungkan; atau b. menyatukan seluruh kekayaan, hak dan kewajiban Perseroan yang tergabung ke dalam Perseroan lain yang menggabungkan. (3) Penggabungan sebagaimana dimaksud dalam ayat (2) huruf a dilakukan dengan cara: a. membuat akta penggabungan yang ditandatangani oleh Direksi Perseroan yang menggabungkan dan Direksi Perseroan yang tergabung; b. membuat akta penggabungan yang ditandatangani oleh Direksi Perseroan yang menggabungkan dan Direksi Perseroan yang tergabung, yang menyatakan bahwa seluruh kekayaan, hak dan kewajiban Perseroan yang tergabung dialihkan kepada Perseroan yang menggabungkan; c. membuat akta penggabungan yang ditandatangani oleh Direksi Perseroan yang menggabungkan dan Direksi Perseroan yang tergabung, yang menyatakan",0.34657,1.0,0,0.228571,256,9.3763,True,,,,,,,,
qa-test-00126,qa_test,Kutipan isi Pasal 6 menurut Peraturan Menteri Keuangan Republik Indonesia No 68 Tahun 2021 berbunyi apa?,"Kutipan isi Pasal berbunyi: Pasal 6 dalam Peraturan Menteri Keuangan Republik Indonesia No 68 Tahun 2021 tentang Bea Masuk Ditanggung Pemerintah Atas Impor Barang Dan Bah An:
ayat (1), Pa sal 6 ayat ( 3), dan",peraturan menteri|68|2021,9d4a674661c803eae9a455b1dcb12b569c494a57db673b995a43ddcd1b75df89,train-00017-of-00021.parquet:16804817,1,97,Azzindani/Indonesian_Regulation_QA,54e65e937f1a8cc87cd0fc55eb944c0a6383efe1,"Kutipan isi Pasal berbunyi: Pasal 6 dalam Peraturan Menteri Keuangan Republik Indonesia No 68 Tahun 2021 tentang Perubahan Atas Peraturan Menteri Keuangan Nomor 155/Pmk.02/2021 Tentang Tata Cara Pengelolaan Penerimaan:
ayat (1) huruf a, huruf b, huruf c, huruf d, huruf e, huruf f, huruf g, huruf h, huruf i, huruf j, huruf k, huruf l, huruf m, huruf n, huruf o, huruf p, huruf q, huruf r, huruf s, huruf t, huruf u, huruf v, huruf w, huruf x, huruf y, huruf z, huruf aa, huruf ab, huruf ac, huruf ad, huruf ae, huruf af, huruf ag, huruf ah, huruf ai, huruf aj, huruf ak, huruf al, huruf am, huruf an, huruf ao, huruf ap, huruf aq, huruf ar, huruf as, huruf at, huruf au, huruf av, huruf aw, huruf ax, huruf ay, huruf az, huruf ba, huruf bb, huruf bc, huruf bd, huruf be, huruf bf, huruf bg, huruf bh, huruf bi, huruf bj, huruf bk, huruf bl, huruf bm","Kutipan isi Pasal berbunyi: Pasal 6 dalam Peraturan Menteri Keuangan Republik Indonesia No 68 Tahun 2021 tentang Perubahan Atas Peraturan Menteri Keuangan Nomor 155/Pmk.02/2021 Tentang Tata Cara Pengelolaan Penerimaan:
ayat (1) huruf a, huruf b, huruf c, huruf d, huruf e, huruf f, huruf g, huruf h, huruf i, huruf j, huruf k, huruf l, huruf m, huruf n, huruf o, huruf p, huruf q, huruf r, huruf s, huruf t, huruf u, huruf v, huruf w, huruf x, huruf y, huruf z, huruf aa, huruf ab, huruf ac, huruf ad, huruf ae, huruf af, huruf ag, huruf ah, huruf ai, huruf aj, huruf ak, huruf al, huruf am, huruf an, huruf ao, huruf ap, huruf aq, huruf ar, huruf as, huruf at, huruf au, huruf av, huruf aw, huruf ax, huruf ay, huruf az, huruf ba, huruf bb, huruf bc, huruf bd, huruf be, huruf bf, huruf bg, huruf bh, huruf bi, huruf bj, huruf bk, huruf bl, huruf bm",0.211055,1.0,0,0.0,256,9.3427,True,,,,,,,,
qa-test-00127,qa_test,Sebutkan ketentuan resmi dari Pasal 92 menurut Peraturan Pemerintah Republik Indonesia No 34 Tahun 2006!,"Bacaan isi hukum Pasal berdasarkan Pasal 92 dalam Peraturan Pemerintah Republik Indonesia No 34 Tahun 2006 tentang Jalan:
(1) Pelaksanaan konstruksi jalan dapat dimulai setelah pengadaan tanah selesai dilaksanakan sekurang- kurangnya pada bagian ruas jalan yang dapat berfungsi. (2) Pelaksanaan konstruksi jalan harus didasarkan atas rencana teknis sebagaimana dimaksud dalam",peraturan pemerintah|34|2006,9d9e8452e31a46892050196330767f1b53e8779ad0ba5dac72ff3aebbe767a61,train-00002-of-00021.parquet:1116689,1,109,Azzindani/Indonesian_Regulation_QA,54e65e937f1a8cc87cd0fc55eb944c0a6383efe1,"Bacaan isi hukum Pasal berdasarkan Pasal 92 dalam Peraturan Pemerintah Republik Indonesia No 34 Tahun 2006 tentang Perubahan Atas Peraturan Pemerintah Nomor 24 Tahun 2000:
diubah, sehingga<|im_end|>","Bacaan isi hukum Pasal berdasarkan Pasal 92 dalam Peraturan Pemerintah Republik Indonesia No 34 Tahun 2006 tentang Perubahan Atas Peraturan Pemerintah Nomor 24 Tahun 2000:
diubah, sehingga",0.467532,1.0,0,0.0,47,1.7585,False,,,,,,,,
qa-test-00128,qa_test,Jelaskan narasi hukum dalam Pasal 27 menurut Peraturan Menteri Pendayagunaan Aparatur Negara Dan No 13 Tahun 2022!,"Narasi hukum dalam Pasal 27 dalam Peraturan Menteri Pendayagunaan Aparatur Negara Dan No 13 Tahun 2022 tentang Jabatan Fungsional Asisten Statistisi:
(1) Capaian SKP Asisten Statistisi sebagaimana dimaksud dalam",peraturan menteri|13|2022,9f4c3d80a47dd4c1f7fa002afa76e59dfec4f6225f7fe17d66781aad6bbd0db2,train-00018-of-00021.parquet:17251969,1,104,Azzindani/Indonesian_Regulation_QA,54e65e937f1a8cc87cd0fc55eb944c0a6383efe1,"Narasi hukum dalam Pasal 27 dalam Peraturan Menteri Pendayagunaan Aparatur Negara Dan No 13 Tahun 2022 tentang Jabatan Fungsional Asisten Penguji Prasarana Perkeretaapian:
(1) Pengangkatan dalam Jabatan Fungsional Asisten Penguji Prasarana Perkeretaapian melalui promosi sebagaimana dimaksud dalam<|im_end|>","Narasi hukum dalam Pasal 27 dalam Peraturan Menteri Pendayagunaan Aparatur Negara Dan No 13 Tahun 2022 tentang Jabatan Fungsional Asisten Penguji Prasarana Perkeretaapian:
(1) Pengangkatan dalam Jabatan Fungsional Asisten Penguji Prasarana Perkeretaapian melalui promosi sebagaimana dimaksud dalam",0.757576,1.0,0,0.03125,81,2.9886,False,,,,,,,,
qa-test-00129,qa_test,"Menurut Peraturan Menteri Agraria Dan Tata Ruang/ No 19 Tahun 2022, apa yang diatur dalam Pasal 6?","Rumusan Pasal berdasarkan Pasal 6 dalam Peraturan Menteri Agraria Dan Tata Ruang/ No 19 Tahun 2022 tentang Laporan Harta Kekayaan Penyelenggara Negara:
Pengumuman LHKPN yang telah diverifikasi dan diumumkan oleh Komisi dapat di akses pada menu e-Announcement LHKPN pada laman Kementerian. Bagian Kedua Tata Cara Penyampaian Laporan Harta Kekayaan Aparatur Sipil Negara",peraturan menteri|19|2022,a09ebb2d196fa92ee2bc2336510dab852e014a1820dc2fe873e60840a8d55cb3,train-00019-of-00021.parquet:18343656,1,127,Azzindani/Indonesian_Regulation_QA,54e65e937f1a8cc87cd0fc55eb944c0a6383efe1,"Rumusan Pasal berdasarkan Pasal 6 dalam Peraturan Menteri Agraria Dan Tata Ruang/ No 19 Tahun 2022 tentang Ketentuan Pelaksanaan Peraturan Pemerintah Nomor 19 Tahun 2021 Tentang Penyelenggaraan Pengadaan Tanah Bagi:
(1) Dalam hal terdapat tanah yang tidak dapat digunakan untuk pembangunan sebagaimana dimaksud dalam<|im_end|>","Rumusan Pasal berdasarkan Pasal 6 dalam Peraturan Menteri Agraria Dan Tata Ruang/ No 19 Tahun 2022 tentang Ketentuan Pelaksanaan Peraturan Pemerintah Nomor 19 Tahun 2021 Tentang Penyelenggaraan Pengadaan Tanah Bagi:
(1) Dalam hal terdapat tanah yang tidak dapat digunakan untuk pembangunan sebagaimana dimaksud dalam",0.391753,1.0,0,0.0,70,2.6,False,,,,,,,,
qa-test-00130,qa_test,Apa frasa hukum dalam Pasal 53 dari Peraturan Menteri Pertanian Republik Indonesia No 15 Tahun 2012?,"Frasa hukum dalam Pasal 53 dalam Peraturan Menteri Pertanian Republik Indonesia No 15 Tahun 2012 tentang Pemasukan Dan Pengeluaran Benih Hortikultura:
(1) Apabila dari hasil pemeriksaan dokumen sebagaimana dimaksud dalam",peraturan menteri|15|2012,a0e145ae815c4e285ea3dfc57bfedddd602464af899e00f4399fe86c4307a4ec,train-00006-of-00021.parquet:5913666,1,90,Azzindani/Indonesian_Regulation_QA,54e65e937f1a8cc87cd0fc55eb944c0a6383efe1,"Frasa hukum dalam Pasal 53 dalam Peraturan Menteri Pertanian Republik Indonesia No 15 Tahun 2012 tentang Pengelolaan Rumah Negara Lingkup Kementerian Pertanian:
(1) Penghapusan Rumah Negara sebagaimana dimaksud dalam<|im_end|>","Frasa hukum dalam Pasal 53 dalam Peraturan Menteri Pertanian Republik Indonesia No 15 Tahun 2012 tentang Pengelolaan Rumah Negara Lingkup Kementerian Pertanian:
(1) Penghapusan Rumah Negara sebagaimana dimaksud dalam",0.677966,1.0,0,0.0,47,1.7626,False,,,,,,,,
qa-test-00131,qa_test,"Menurut Peraturan Menteri Pertanian Republik Indonesia No 28 Tahun 2021, apa yang diatur dalam Pasal 6?","Rumusan Pasal berdasarkan Pasal 6 dalam Peraturan Menteri Pertanian Republik Indonesia No 28 Tahun 2021 tentang Perubahan Atas Peraturan Menteri Pertanian:
ayat (1) dan",peraturan menteri|28|2021,a19231f123424fffbc8b2dad8b577a6ab3a9acc103fa906844bdd7e3649178e9,train-00017-of-00021.parquet:16796431,1,77,Azzindani/Indonesian_Regulation_QA,54e65e937f1a8cc87cd0fc55eb944c0a6383efe1,"Rumusan Pasal berdasarkan Pasal 6 dalam Peraturan Menteri Pertanian Republik Indonesia No 28 Tahun 2021 tentang Kelompok Substansi Dan Subkelompok Substansi Pada Kelompok:
Kelompok Substansi dan Subkelompok Substansi pada Kelompok Jabatan Fungsional sebagaimana dimaksud dalam<|im_end|>","Rumusan Pasal berdasarkan Pasal 6 dalam Peraturan Menteri Pertanian Republik Indonesia No 28 Tahun 2021 tentang Kelompok Substansi Dan Subkelompok Substansi Pada Kelompok:
Kelompok Substansi dan Subkelompok Substansi pada Kelompok Jabatan Fungsional sebagaimana dimaksud dalam",0.576271,1.0,0,0.066667,63,2.3458,False,,,,,,,,
