case_id,source_available_in_candidate_corpus,regulation_key,query_article,prompt,reference_answer,retrieval_status,candidate_chunk_count,retrieved_source_ids,adapter_no_rag_answer,adapter_with_candidate_rag_answer,no_rag_reference_token_f1,rag_reference_token_f1,rag_grounded_token_precision,rag_citation_signal_present,rag_appropriate_abstention_when_source_missing,reviewer_no_rag_rating_1_to_5,reviewer_rag_rating_1_to_5,reviewer_preferred_condition,reviewer_substance_correct,reviewer_grounded,reviewer_current,reviewer_notes
qa-covered-0076,True,undang-undang|17|2008,Pasal 343,"Menurut Undang-Undang Republik Indonesia No 17 Tahun 2008, apa yang diatur dalam Pasal 343?","Rumusan Pasal berdasarkan Pasal 343 dalam Undang-Undang Republik Indonesia No 17 Tahun 2008 tentang P E L A Y A R A N:
Pelabuhan umum, pelabuhan penyeberangan, pelabuhan khusus, dan dermaga untuk kepentingan sendiri, yang tela h diselenggarakan berdasarkan Undang-Undang Nomor 21 Tahun 1992 tentang Pelayaran kegiatannya tetap dapat diselenggarakan dengan ketentuan peran, fungsi, jenis, hierarki, dan statusnya wajib disesuaikan dengan Undang- Undang ini paling lama 2 (dua) tahun sejak Undang-Undang ini berlaku.",found,1,kg-837cfb09010d-54c83ee8c5e5eed66300-0,"ayat (1) huruf a, huruf b, huruf c, huruf d, huruf e, huruf f, huruf g, huruf h, huruf i, huruf j, huruf k, huruf l, huruf m, huruf n, huruf o, huruf p, huruf q, huruf r, huruf s, huruf t, huruf u, huruf v, huruf w, huruf x, huruf y, huruf z, huruf aa, huruf ab, huruf ac, huruf ad, huruf ae, huruf af, huruf ag, huruf ah, huruf ai, huruf aj, huruf ak, huruf al, huruf am, huruf an, huruf ao, huruf ap, huruf aq, huruf ar, huruf as, huruf at, huruf au, huruf av, huruf aw, huruf ax, huruf ay, huruf az, huruf ba, huruf bb, huruf bc, huruf bd, huruf be, huruf bf, huruf bg, huruf bh, huruf bi, huruf bj, huruf bk, huruf bl, huruf bm, huruf bn, huruf bo, huruf bp, huruf bq, huruf br, huruf bs, huruf bt, huruf bu, huruf bv, huruf bw, huruf bx, huruf by, huruf bz, huruf ca, huruf cb, huruf cc, huruf cd, huruf ce, huruf cf","Berdasarkan konteks yang diberikan, Pasal 343 dalam UNDANG-UNDANG Nomor 17 Tahun 2008 tentang P E L A Y A R A N:
Pelabuhan umum, pelabuhan penyeberangan, pelabuhan khusus, dan dermaga untuk kepentingan sendiri, yang telah diselenggarakan sebelum berlakunya Undang-Undang ini, dinyatakan tetap berlaku sepanjang tidak bertentangan dengan ketentuan dalam Undang-Undang ini.",0.065041,0.661538,0.576923,False,,,,,,,,
qa-covered-0077,True,undang-undang|17|2008,Pasal 8,Tunjukkan kutipan teks dari Pasal 8 menurut Undang-Undang Republik Indonesia No 17 Tahun 2008!,"Kutipan isi Pasal sesuai teks asli dalam Pasal 8 dalam Undang-Undang Republik Indonesia No 17 Tahun 2008 tentang P E L A Y A R A N:
Ayat (1) Penggunaan kapal berbendera Indonesia oleh perusahaan angkutan laut nasional dimaksudkan dalam rangka pelaksana an asas cabotage guna melindungi kedaulatan negara (sovereignity) dan mendukung perwujudan Wawasan Nusantara serta memberikan kesempatan berusaha yang seluas-luasnya bag i perusahaan angkutan laut nasional dalam memperoleh pangs a muatan. Ayat (2) Cukup jelas.",found,1,kg-837cfb09010d-de3ccb970d05df06b786-0,"Kutipan isi Pasal sesuai teks asli dalam Pasal 8 dalam Undang-Undang Republik Indonesia No 17 Tahun 2008 tentang Perubahan Atas Undang-Undang:
ayat (1) huruf a, huruf b, huruf c, huruf d, huruf e, huruf f, huruf g, huruf h, huruf i, huruf j, huruf k, huruf l, huruf m, huruf n, huruf o, huruf p, huruf q, huruf r, huruf s, huruf t, huruf u, huruf v, huruf w, huruf x, huruf y, huruf z, huruf aa, huruf ab, huruf ac, huruf ad, huruf ae, huruf af, huruf ag, huruf ah, huruf ai, huruf aj, huruf ak, huruf al, huruf am, huruf an, huruf ao, huruf ap, huruf aq, huruf ar, huruf as, huruf at, huruf au, huruf av, huruf aw, huruf ax, huruf ay, huruf az, huruf ba, huruf bb, huruf bc, huruf bd, huruf be, huruf bf, huruf bg, huruf bh, huruf bi, huruf bj, huruf bk, huruf bl, huruf bm, huruf bn, huruf bo, huruf bp, huruf bq, huruf br, huruf bs, huruf bt","Kutipan isi Pasal sesuai konteks:
- (1) Kegiatan angkutan laut dalam negeri dilakukan oleh perusahaan angkutan laut nasional dengan menggunakan kapal berbendera Indonesia serta diawaki oleh Awak Kapal berkewarganegaraan Indonesia. - (2) Kapal asing dilarang mengangkut penumpang dan/atau barang antarpulau atau antarpelabuhan di wilayah perairan Indonesia.",0.242915,0.325203,0.882353,False,,,,,,,,
qa-covered-0078,True,peraturan presiden|12|2008,Pasal 6,Berikan isi dokumen dari Pasal 6 dalam Peraturan Presiden Republik Indonesia No 12 Tahun 2008!,"Isi dokumen dari Pasal 6 dalam Peraturan Presiden Republik Indonesia No 12 Tahun 2008 tentang Kami | Forum Diskusi | Faq |:
, Dewan SDA Nasi onal wajib menyampaikan laporan tertulis kepada Presiden paling sedikit 2 (dua) kali dalam 1 (satu) tahun. Bagian Kedua Dewan Sumber Daya Air Provinsi",found,1,kg-a53eb640e635-43592170e51465890ddd-0,"Isi dokumen dari Pasal 6 dalam Peraturan Presiden Republik Indonesia No 12 Tahun 2008 tentang Kementerian Negara, Sebagaimana Telah Diubah:
(1) Sekretariat Jenderal berada di bawah dan bertanggung jawab kepada Menteri. (2) Sekretariat Jenderal dipimpin oleh Sekretaris Jenderal.","Isi dokumen dari Pasal 6 dalam Peraturan Presiden Republik Indonesia No 12 Tahun 2008 tentang Dewan Sumber Daya Air:
Dewan SDA Nasional sebagaimana dimaksud dalam",0.433735,0.628571,0.733333,False,,,,,,,,
qa-covered-0079,True,undang-undang|44|2008,Pasal 23,Tulis isi hukum dari Pasal 23 dalam Undang-Undang Republik Indonesia No 44 Tahun 2008!,"Isi hukum dari Pasal 23 dalam Undang-Undang Republik Indonesia No 44 Tahun 2008 tentang Pornografi:
Cukup jelas.",found,1,kg-56b5cc0c3109-e368a934243995c47da3-0,"Isi hukum dari Pasal 23 dalam Undang-Undang Republik Indonesia No 44 Tahun 2008 tentang Rumah Sakit:
Cukup jelas.",[NO_CONTEXT],0.918919,0.1,0.0,False,,,,,,,,
qa-covered-0080,True,undang-undang|2|1992,Pasal 26,Sebutkan ketentuan resmi dari Pasal 26 menurut Undang-Undang Republik Indonesia No 2 Tahun 1992!,"Bacaan isi hukum Pasal berdasarkan Pasal 26 dalam Undang-Undang Republik Indonesia No 2 Tahun 1992 tentang Usaha Perasuransian:
Cukup jelas",found,1,kg-05a28c1a452e-9527f6d555246143eb20-0,"Bacaan isi hukum Pasal berdasarkan Pasal 26 dalam Undang-Undang Republik Indonesia No 2 Tahun 1992 tentang Sistem Budidaya Tanaman:
(1) Pemerintah dan pemerintah daerah wajib memberikan perlindungan terhadap tanaman budidaya dari hama dan penyakit tanaman. (2) Perlindungan sebagaimana dimaksud dalam ayat (1) dilakukan melalui pengendalian hama dan penyakit tanaman. (3) Pengendalian hama dan penyakit tanaman sebagaimana dimaksud dalam ayat (2) dilakukan dengan cara: a. pengendalian hayati; b. pengendalian mekanik; c. pengendalian kimiawi; d. pengendalian biologi. (4) Ketentuan lebih lanjut mengenai pengendalian hama dan penyakit tanaman sebagaimana dimaksud dalam ayat (3) diatur dengan Peraturan Pemerintah.","Berdasarkan konteks yang diberikan, Pasal 26 dalam UNDANG-UNDANG Nomor 2 Tahun 1992 tentang USAHA PERASURANSIAN berbunyi sebagai berikut:

UNDANG-UNDANG Nomor 2 Tahun 1992
tentang USAHA PERASURANSIAN
BAB XII - KETENTUAN PERALIHAN
Pasal 26
Peraturan perundang-undangan mengenai usaha perasuransian yang telah ada pada saat Undang-undang ini mulai berlaku, sepanjang tidak bertentangan dengan Undang-undang ini, dinyatakan tetap berlaku sampai peraturan perundang-undangan yang menggantikannya ## BAB XIII KETENTUAN PENUTUP",0.293103,0.285714,0.878049,False,,,,,,,,
qa-covered-0081,True,peraturan pemerintah|32|2009,Pasal 42,Apa saja hal yang dijelaskan dalam Pasal 42 dari Peraturan Pemerintah Republik Indonesia No 32 Tahun 2009?,"Berikut adalah isi hukum dari Pasal 42 dalam Peraturan Pemerintah Republik Indonesia No 32 Tahun 2009 tentang Tempat Penimbunan Berikat:
Ayat (1) Cukup jelas. Ayat (2) Huruf a yang dimaksud dengan ”tersortir” adalah limbah yang digunakan sebagai bahan baku yang tidak tercampur den gan jenis limbah lain dengan impuritis maksimal 3% (tiga perseratus) yang dibuktikan dengan sertifikasi surveyor da ri negara asal. Huruf b Cukup jelas. Huruf c Cukup jelas. Huruf d Cukup jelas. Huruf e Cukup jelas. Ayat (3) Cukup jelas. Ayat (4) Dalam hal kegiatan pengolahan menghasilkan limbah lain yang tidak dapat diolah, dinetralkan, atau ditangani oleh pengusa ha Kawasan Daur Ulang Berikat atau pengusaha di Kawasan D aur Ulang Berikat, izin Kawasan Daur Ulang Berikat dicabut dan yang bersangkutan dikenai sanksi sesuai dengan ketentuan per aturan perundang-undangan di bidang lingkungan hidup.",found,1,kg-a8f4ca9e338e-46666ea3da24c56d5d63-0,"Isi resmi sebagaimana tercatat dalam Pasal 42 dalam Peraturan Pemerintah Republik Indonesia No 32 Tahun 2009 tentang Perlindungan Terhadap Petemak Dan Karyawati Petemak:
Cukup jelas.","Berdasarkan konteks yang diberikan, Pasal 42 dalam Peraturan Pemerintah Republik Indonesia No 32 Tahun 2009 tentang Tempat Penimbunan Berikat:
ayat (1) huruf a, huruf b, huruf c, huruf d, huruf e, huruf f, huruf g, huruf h, huruf i, huruf j, huruf k, huruf l, huruf m, huruf n, huruf o, huruf p, huruf q, huruf r, huruf s, huruf t, huruf u, huruf v, huruf w, huruf x, huruf y, huruf z, huruf aa, huruf ab, huruf ac, huruf ad, huruf ae, huruf af, huruf ag, huruf ah, huruf ai, huruf aj, huruf ak, huruf al, huruf am, huruf an, huruf ao, huruf ap, huruf aq, huruf ar, huruf as, huruf at, huruf au, huruf av, huruf aw, huruf ax, huruf ay, huruf az, huruf ba, huruf bb, huruf bc, huruf bd, huruf be, huruf bf, huruf bg, huruf bh, huruf bi, huruf bj, huruf bk, huruf bl, huruf bm, huruf bn, huruf bo, huruf bp, huruf bq, huruf br, huruf bs, huruf bt,",0.2125,0.186667,0.105263,False,,,,,,,,
qa-covered-0082,True,undang-undang|17|2008,Pasal 145,Apa saja poin yang tercantum dalam Pasal 145 dalam Undang-Undang Republik Indonesia No 17 Tahun 2008?,"Berikut kutipan verbatim dari Pasal 145 dalam Undang-Undang Republik Indonesia No 17 Tahun 2008 tentang P E L A Y A R A N:
Setiap orang dilarang mempekerjakan seseorang di kapal dalam jabatan apa pun tanpa disijil dan tanpa memiliki kompetensi dan keterampilan serta dokumen pelaut yang dipersyaratkan.",found,1,kg-837cfb09010d-ec9dcdf662adb520fae2-0,"Berikut kutipan verbatim dari Pasal 145 dalam Undang-Undang Republik Indonesia No 17 Tahun 2008 tentang Perubahan Atas Undang-Undang:
A (1) Dalam hal terdapat perbedaan pendapat dalam pengambilan keputusan, keputusan diambil berdasarkan musyawarah untuk mufakat. (2) Dalam hal musyawarah untuk mufakat sebagaimana dimaksud pada ayat (1) tidak tercapai, keputusan diambil berdasarkan suara terbanyak. (3) Keputusan yang diambil berdasarkan suara terbanyak sebagaimana dimaksud pada ayat (2) harus mendapat dukungan sekurang-kurangnya 2/3 (dua per tiga) dari jumlah anggota yang hadir. 17. Ketentuan","Poin yang tercantum dalam Pasal 145 dalam Undang-Undang Republik Indonesia No 17 Tahun 2008 tentang Pelayaran:
Setiap orang dilarang mempekerjakan seseorang di kapal dalam jabatan apa pun tanpa disijil dan tanpa memiliki kompetensi dan keterampilan serta dokumen pelaut yang dipersyaratkan.",0.287879,0.8,0.807692,False,,,,,,,,
qa-covered-0083,True,undang-undang|43|1999,Pasal 1,Apa saja poin yang tercantum dalam Pasal 1 dalam Undang-Undang. No 43 Tahun 1999?,"Berikut kutipan verbatim dari Pasal 1 dalam Undang-Undang. No 43 Tahun 1999 tentang Perubahan Atas:
Beberapa ketentuan dalam Undang-undang Nomor 8 Tahun 1974 tentang Pokok-pokok Kepegawaian, diubah sebagai berikut 1. Judul BAB I dan ketentuan Pasal I menjadi berbunyi sebagai berikut: BAB I KETENTUAN UMUM",found,2,"kg-124baf9ba5b5-c9844639ee6dd3e26a50-0,kg-124baf9ba5b5-faf48173d422c6e74d16-0","Berikut kutipan verbatim dari Pasal 1 dalam Undang-Undang. No 43 Tahun 1999 tentang Pembentukan Kabupaten Daerah Tingkat Ii:
Dalam Undang-undang ini yang dimaksud dengan: 1. Daerah adalah Daerah Otonom sebagaimana dimaksud dalam","Poin yang tercantum dalam Pasal 1 dalam Undang-Undang. No 43 Tahun 1999 tentang Perubahan Atas Undang-Undang Nomor 8 Tahun 1974 Tentang Pokok-Pokok Kepegawaian:
Beberapa ketentuan dalam Undang-undang Nomor 8 Tahun 1974 tentang Pokok-pokok Kepegawaian, diubah sebagai berikut : 1. Judul BAB I dan ketentuan Pasal 1 menjadi berbunyi sebagai berikut: "" BAB I KETENTUAN UMUM Dalam Undang-undang ini yang dimaksud dengan :",0.439024,0.761062,0.923077,False,,,,,,,,
qa-covered-0084,True,peraturan pemerintah|76|2008,Pasal 39,Apa redaksi asli dari Pasal 39 dalam Peraturan Pemerintah Republik Indonesia No 76 Tahun 2008?,"Frasa hukum penting dalam Pasal 39 dalam Peraturan Pemerintah Republik Indonesia No 76 Tahun 2008 tentang Rehabilitasi Dan Reklamasi Hutan:
Ayat (1) Pendampingan antara lain berupa pemberian motivasi, mediasi, dan akses dalam rangka pengembangan kelembagaan. Pelayanan antara lain berupa penyediaan data dan informasi. Dukungan, antara lain, berupa bantuan teknis, dana, penyuluhan, pelatihan dan bibit tanaman sesuai dengan keperluan dan kemampuan Pemerintah atau pemerintah daerah. Ayat (2) Kegiatan rehabilitasi hutan dan lahan dengan tujuan perlindungan dan konservasi diutamakan karena adanya keuntungan sosial seperti pengendalian banjir dan kekering an, pencegahan erosi, serta pemantapan kondisi tata air.",found,1,kg-73aa438ddff7-f2fab6264146f6a93485-0,"Redaksi asli dari Pasal 39 dalam Peraturan Pemerintah Republik Indonesia No 76 Tahun 2008 tentang Perubahan Atas Peraturan Pemerintah Nomor 23 Tahun 2005:
ayat (1) huruf a, huruf b, huruf c, huruf d, huruf e, huruf f, huruf g, huruf h, huruf i, huruf j, huruf k, huruf l, huruf m, huruf n, huruf o, huruf p, huruf q, huruf r, huruf s, huruf t, huruf u, huruf v, huruf w, huruf x, huruf y, huruf z, huruf aa, huruf ab, huruf ac, huruf ad, huruf ae, huruf af, huruf ag, huruf ah, huruf ai, huruf aj, huruf ak, huruf al, huruf am, huruf an, huruf ao, huruf ap, huruf aq, huruf ar, huruf as, huruf at, huruf au, huruf av, huruf aw, huruf ax, huruf ay, huruf az, huruf ba, huruf bb, huruf bc, huruf bd, huruf be, huruf bf, huruf bg, huruf bh, huruf bi, huruf bj, huruf bk, huruf bl, huruf bm, huruf bn, huruf bo, huruf bp, huruf bq, huruf br, huruf","Redaksi asli dari Pasal 39 dalam Peraturan Pemerintah Republik Indonesia No 76 Tahun 2008 tentang Perubahan Atas Peraturan Pemerintah Nomor 18 Tahun 2006:
ayat (1) huruf b, huruf c, dan huruf d,",0.123077,0.253968,0.3,False,,,,,,,,
qa-covered-0085,True,peraturan pemerintah|72|2009,Pasal 26,Berikan bunyi asli dari Pasal 26 menurut Peraturan Pemerintah Republik Indonesia No 72 Tahun 2009!,"(1) Penyelenggara sarana perkeretaapian harus mengumumkan jadwal perjalanan kereta api yang termuat dalam Gapeka kepada masyarakat. (2) Pengumuman sebagaimana dimaksud pada ayat (1) dilaksanakan melalui media massa dan ditempel di stasiun, sebelum pemberlakuan Gapeka.",found,1,kg-aced410a168b-3f753deba831063b0941-0,"ayat (1) huruf a, huruf b, huruf c, huruf d, huruf e, huruf f, huruf g, huruf h, huruf i, huruf j, huruf k, huruf l, huruf m, huruf n, huruf o, huruf p, huruf q, huruf r, huruf s, huruf t, huruf u, huruf v, huruf w, huruf x, huruf y, huruf z, huruf aa, huruf ab, huruf ac, huruf ad, huruf ae, huruf af, huruf ag, huruf ah, huruf ai, huruf aj, huruf ak, huruf al, huruf am, huruf an, huruf ao, huruf ap, huruf aq, huruf ar, huruf as, huruf at, huruf au, huruf av, huruf aw, huruf ax, huruf ay, huruf az, huruf ba, huruf bb, huruf bc, huruf bd, huruf be, huruf bf, huruf bg, huruf bh, huruf bi, huruf bj, huruf bk, huruf bl, huruf bm, huruf bn, huruf bo, huruf bp, huruf bq, huruf br, huruf bs, huruf bt, huruf bu, huruf bv, huruf bw, huruf bx, huruf by, huruf bz, huruf ca, huruf cb, huruf cc, huruf cd, huruf ce, huruf cf","(1) Penyelenggara sarana perkeretaapian harus mengumumkan jadwal perjalanan kereta api yang termuat dalam Gapeka kepada masyarakat. (2) Pengumuman sebagaimana dimaksud pada ayat (1) dilaksanakan melalui media massa dan ditempel di stasiun, sebelum pemberlakuan Gapeka.",0.019608,1.0,1.0,False,,,,,,,,
qa-covered-0086,True,peraturan pemerintah|32|2009,Pasal 44,"Menurut Peraturan Pemerintah Republik Indonesia No 32 Tahun 2009, apa yang diatur dalam Pasal 44?","Rumusan Pasal berdasarkan Pasal 44 dalam Peraturan Pemerintah Republik Indonesia No 32 Tahun 2009 tentang Tempat Penimbunan Berikat:
(1) Izin pengusahaan di Tempat Penimbunan Berikat dibekukan dalam hal pihak yang melakukan pengusahaan: a. melakukan kegiatan yang menyimpang dari izin yang diberikan berdasarkan bukti permulaan yang cukup; atau b. menunjukkan ketidakmampuan dalam pengusahaan di Tempat Penimbunan Berikat. (2) Izin yang dibekukan sebagaimana dimaksud pada ayat (1 ) dapat diberlakukan kembali dalam hal pengusaha di Tempat Penimbunan Berikat: a. tidak terbukti melakukan kegiatan yang menyimpang dari izin yang diberikan; atau b. telah mampu kembali melakukan pengusahaan di Tempat Penimbunan Berikat. (3) Izin yang dibekukan sebagaimana dimaksud pada ayat (1 ) dapat diubah menjadi pencabutan dalam hal pengusaha di Tempat Penimbunan Berikat: a. terbukti telah melakukan kegiatan yang menyimpang dari izin yang diberikan; atau b. tidak mampu lagi melakukan pengusahaan Tempat Penimbunan Berikat tersebut.",found,1,kg-a8f4ca9e338e-9f7626e5bd4fc0d22cbe-0,Ruang lingkup pengaturan mengenai tata cara pengenaan sanksi administratif sebagaimana dimaksud dalam,"Berdasarkan konteks yang diberikan, Pasal 44 dalam Peraturan Pemerintah Republik Indonesia No 32 Tahun 2009 tentang Tempat Penimbunan Berikat diatur sebagai berikut:
(1) Izin pengusahaan di Tempat Penimbunan Berikat dibekukan dalam hal pihak yang melakukan pengusahaan: a. melakukan kegiatan yang menyimpang dari izin yang diberikan; b. tidak menyampaikan laporan berkala; c. tidak menyampaikan laporan realisasi impor barang; d. tidak menyampaikan laporan realisasi ekspor barang; e. tidak menyampaikan laporan realisasi penyerahan barang; f. tidak menyampaikan laporan realisasi penyerahan barang yang telah mendapat persetujuan ekspor; g. tidak menyampaikan laporan realisasi penyerahan barang yang telah mendapat persetujuan ekspor; h. tidak menyampaikan laporan realisasi penyerahan barang yang telah mendapat persetujuan ekspor; i. tidak menyampaikan laporan realisasi penyerahan barang yang telah mendapat persetujuan ekspor; j. tidak menyampaikan laporan realisasi penyerahan barang yang telah mendapat persetujuan ekspor; k. tidak menyampaikan laporan realisasi penyerahan barang yang telah mendapat persetujuan ekspor; l. tidak menyampaikan laporan realisasi penyerahan barang yang telah mendapat persetujuan ekspor; m. tidak menyampaikan laporan realisasi penyerahan barang yang telah mendapat persetujuan ekspor; n. tidak menyampaikan laporan realisasi penyerahan barang yang telah mendapat",0.039735,0.329114,0.165468,False,,,,,,,,
qa-covered-0087,True,peraturan presiden|12|2008,Pasal 40,"Menurut Peraturan Presiden Republik Indonesia No 12 Tahun 2008, apa yang diatur dalam Pasal 40?","Rumusan Pasal berdasarkan Pasal 40 dalam Peraturan Presiden Republik Indonesia No 12 Tahun 2008 tentang Kementerian Desa, Pembangunan Daerah Tertinggal,:
Setiap unsur di lingkungan Kementerian Desa, Pembangunan Daerah Tertinggal, dan Transmigrasi dalam melaksanakan tugasnya harus menerapkan prinsip koordinasi, integrasi, dan sinkronisasi baik dalam lingkungan Kementerian Desa, Pembangunan Daerah Tertinggal, dan Transmigrasi maupun dalam hubungan antar instansi pemerintah baik pusat maupun daerah.",found,1,kg-a53eb640e635-5e32b8adf8277e46979e-0,"Rumusan Pasal berdasarkan Pasal 40 dalam Peraturan Presiden Republik Indonesia No 12 Tahun 2008 tentang Kementerian Negara, Perlu:
(1) Deputi Bidang Koordinasi Peningkatan Daya Saing dan Kewirausahaan berada di bawah dan bertanggung jawab kepada Menteri Koordinator Bidang Perekonomian. (2) Deputi Bidang Koordinasi Peningkatan Daya Saing dan Kewirausahaan dipimpin oleh Deputi.","Rumusan Pasal berdasarkan Pasal 40 dalam KONTEKS:
- (1) Hubungan kerja antara Dewan SDA Nasional, dewan sumber daya air provinsi, dewan sumber daya air kabupaten/kota bersifat koordinatif dan konsultatif. - (2) Hubungan kerja yang bersifat koordinatif dan konsultatif sebagaimana dimaksud pada ayat (1) meliputi urusan antarwilayah administratif, antarkepentingan antarsektor, atau urusan kepentingan nasional. - (3) Dalam melaksanakan tugas sebagaimana dimaksud dalam Pasal 6, Dewan SDA Nasional dapat meminta masukan dari dewan sumber daya air provinsi dan/atau dewan sumber daya air kabupaten/kota. - (4) Dalam melaksanakan tugas sebagaimana dimaksud dalam Pasal 10 dan Pasal 14, dewan sumber daya air provinsi dan/atau dewan",0.378378,0.17284,0.955882,False,,,,,,,,
